2024-06-06 00:00:00,-Infinity
2024-06-06 00:01:00,0.000000
2024-06-06 00:02:00,0.301030
2024-06-06 00:03:00,0.477121
2024-06-06 00:04:00,0.602060
2024-06-06 00:05:00,0.698970
2024-06-06 00:06:00,0.778151
2024-06-06 00:07:00,0.845098
2024-06-06 00:08:00,0.903090
2024-06-06 00:09:00,0.954243
2024-06-06 00:10:00,1.000000
2024-06-06 00:11:00,1.041393
2024-06-06 00:12:00,1.079181
2024-06-06 00:13:00,1.113943
2024-06-06 00:14:00,1.146128
2024-06-06 00:15:00,1.176091
2024-06-06 00:16:00,1.204120
2024-06-06 00:17:00,1.230449
2024-06-06 00:18:00,1.255273
2024-06-06 00:19:00,1.278754
2024-06-06 00:20:00,1.301030
2024-06-06 00:21:00,1.322219
2024-06-06 00:22:00,1.342423
2024-06-06 00:23:00,1.361728
2024-06-06 00:24:00,1.380211
2024-06-06 00:25:00,1.397940
2024-06-06 00:26:00,1.414973
2024-06-06 00:27:00,1.431364
2024-06-06 00:28:00,1.447158
2024-06-06 00:29:00,1.462398
2024-06-06 00:30:00,1.477121
2024-06-06 00:31:00,1.491362
2024-06-06 00:32:00,1.505150
2024-06-06 00:33:00,1.518514
2024-06-06 00:34:00,1.531479
2024-06-06 00:35:00,1.544068
2024-06-06 00:36:00,1.556303
2024-06-06 00:37:00,1.568202
2024-06-06 00:38:00,1.579784
2024-06-06 00:39:00,1.591065
2024-06-06 00:40:00,1.602060
2024-06-06 00:41:00,1.612784
2024-06-06 00:42:00,1.623249
2024-06-06 00:43:00,1.633468
2024-06-06 00:44:00,1.643453
2024-06-06 00:45:00,1.653213
2024-06-06 00:46:00,1.662758
2024-06-06 00:47:00,1.672098
2024-06-06 00:48:00,1.681241
2024-06-06 00:49:00,1.690196
2024-06-06 00:50:00,1.698970
2024-06-06 00:51:00,1.707570
2024-06-06 00:52:00,1.716003
2024-06-06 00:53:00,1.724276
2024-06-06 00:54:00,1.732394
2024-06-06 00:55:00,1.740363
2024-06-06 00:56:00,1.748188
2024-06-06 00:57:00,1.755875
2024-06-06 00:58:00,1.763428
2024-06-06 00:59:00,1.770852
2024-06-06 01:00:00,1.778151
2024-06-06 01:01:00,1.785330
2024-06-06 01:02:00,1.792392
2024-06-06 01:03:00,1.799341
2024-06-06 01:04:00,1.806180
2024-06-06 01:05:00,1.812913
2024-06-06 01:06:00,1.819544
2024-06-06 01:07:00,1.826075
2024-06-06 01:08:00,1.832509
2024-06-06 01:09:00,1.838849
2024-06-06 01:10:00,1.845098
2024-06-06 01:11:00,1.851258
2024-06-06 01:12:00,1.857332
2024-06-06 01:13:00,1.863323
2024-06-06 01:14:00,1.869232
2024-06-06 01:15:00,1.875061
2024-06-06 01:16:00,1.880814
2024-06-06 01:17:00,1.886491
2024-06-06 01:18:00,1.892095
2024-06-06 01:19:00,1.897627
2024-06-06 01:20:00,1.903090
2024-06-06 01:21:00,1.908485
2024-06-06 01:22:00,1.913814
2024-06-06 01:23:00,1.919078
2024-06-06 01:24:00,1.924279
2024-06-06 01:25:00,1.929419
2024-06-06 01:26:00,1.934498
2024-06-06 01:27:00,1.939519
2024-06-06 01:28:00,1.944483
2024-06-06 01:29:00,1.949390
2024-06-06 01:30:00,1.954243
2024-06-06 01:31:00,1.959041
2024-06-06 01:32:00,1.963788
2024-06-06 01:33:00,1.968483
2024-06-06 01:34:00,1.973128
2024-06-06 01:35:00,1.977724
2024-06-06 01:36:00,1.982271
2024-06-06 01:37:00,1.986772
2024-06-06 01:38:00,1.991226
2024-06-06 01:39:00,1.995635
2024-06-06 01:40:00,2.000000
2024-06-06 01:41:00,2.004321
2024-06-06 01:42:00,2.008600
2024-06-06 01:43:00,2.012837
2024-06-06 01:44:00,2.017033
2024-06-06 01:45:00,2.021189
2024-06-06 01:46:00,2.025306
2024-06-06 01:47:00,2.029384
2024-06-06 01:48:00,2.033424
2024-06-06 01:49:00,2.037426
2024-06-06 01:50:00,2.041393
2024-06-06 01:51:00,2.045323
2024-06-06 01:52:00,2.049218
2024-06-06 01:53:00,2.053078
2024-06-06 01:54:00,2.056905
2024-06-06 01:55:00,2.060698
2024-06-06 01:56:00,2.064458
2024-06-06 01:57:00,2.068186
2024-06-06 01:58:00,2.071882
2024-06-06 01:59:00,2.075547
2024-06-06 02:00:00,2.079181
2024-06-06 02:01:00,2.082785
2024-06-06 02:02:00,2.086360
2024-06-06 02:03:00,2.089905
2024-06-06 02:04:00,2.093422
2024-06-06 02:05:00,2.096910
2024-06-06 02:06:00,2.100371
